Time,Venue 9,Celsius(�C),Humidity(%rh),voltage
2023-02-09T22:57:18Z,811,18,36,
2023-02-09T23:03:18Z,812,18,37,
2023-02-09T23:07:17Z,813,17,36,
2023-02-09T23:12:17Z,814,17,37,
2023-02-09T23:17:16Z,815,17,37,
2023-02-09T23:22:36Z,816,17,37,
2023-02-09T23:27:35Z,817,17,37,
2023-02-09T23:32:14Z,818,17,37,
2023-02-09T23:37:14Z,819,17,37,
2023-02-09T23:42:13Z,820,17,37,
2023-02-09T23:47:13Z,821,17,37,
2023-02-09T23:52:32Z,822,17,37,
2023-02-10T00:02:31Z,823,17,37,39
2023-02-10T00:07:11Z,824,17,37,
2023-02-10T00:12:10Z,825,17,37,
2023-02-10T00:17:09Z,826,17,37,
2023-02-10T00:22:09Z,827,17,37,
2023-02-10T00:27:28Z,828,16,37,
2023-02-10T00:32:08Z,829,16,37,
2023-02-10T00:37:27Z,830,16,37,
2023-02-10T00:42:26Z,831,16,37,
2023-02-10T00:47:46Z,832,16,37,
2023-02-10T00:52:06Z,833,16,37,
2023-02-10T01:02:25Z,834,16,38,39
2023-02-10T01:07:24Z,835,16,38,
2023-02-10T01:12:24Z,836,16,38,
2023-02-10T01:17:04Z,837,16,38,
2023-02-10T01:22:03Z,838,16,38,
2023-02-10T01:27:03Z,839,16,38,
2023-02-10T01:32:22Z,840,16,38,
2023-02-10T01:37:21Z,841,16,38,
2023-02-10T01:42:01Z,842,16,38,
2023-02-10T01:47:20Z,843,16,38,
2023-02-10T01:52:20Z,844,16,38,
2023-02-10T02:02:18Z,845,16,38,39
2023-02-10T02:06:58Z,846,16,38,
2023-02-10T02:12:17Z,847,16,38,
2023-02-10T02:16:57Z,848,16,38,
2023-02-10T02:21:56Z,849,16,38,
2023-02-10T02:27:36Z,850,15,38,
2023-02-10T02:31:55Z,851,15,38,
2023-02-10T02:36:55Z,852,15,38,
2023-02-10T02:42:14Z,853,15,38,
2023-02-10T02:47:34Z,854,15,38,
2023-02-10T02:52:33Z,855,15,38,
2023-02-10T03:01:52Z,856,15,38,39
2023-02-10T03:06:52Z,857,15,38,
2023-02-10T03:12:11Z,858,15,38,
2023-02-10T03:17:11Z,859,15,38,
2023-02-10T03:22:10Z,860,15,38,
2023-02-10T03:26:50Z,861,15,38,
2023-02-10T03:32:09Z,862,15,38,
2023-02-10T03:37:09Z,863,15,38,
2023-02-10T03:42:08Z,864,15,38,
2023-02-10T03:47:08Z,865,15,38,
2023-02-10T03:51:47Z,866,15,38,
2023-02-10T04:01:46Z,867,15,38,39
2023-02-10T04:07:06Z,868,15,38,
2023-02-10T04:11:45Z,869,15,38,
2023-02-10T04:16:45Z,870,15,38,
2023-02-10T04:22:04Z,871,15,38,
2023-02-10T04:26:43Z,872,15,38,
2023-02-10T04:31:43Z,873,15,38,
2023-02-10T04:37:02Z,874,15,39,
2023-02-10T04:42:21Z,875,14,38,
2023-02-10T04:47:01Z,876,14,38,
2023-02-10T04:52:40Z,877,14,38,
2023-02-10T05:01:59Z,878,14,39,38
2023-02-10T05:06:39Z,879,14,39,
2023-02-10T05:12:18Z,880,14,39,
2023-02-10T05:16:58Z,881,14,39,
2023-02-10T05:21:57Z,882,14,39,
2023-02-10T05:26:37Z,883,14,39,
2023-02-10T05:31:36Z,884,14,39,
2023-02-10T05:36:56Z,885,14,39,
2023-02-10T05:41:55Z,886,14,39,
2023-02-10T05:46:35Z,887,14,39,
2023-02-10T05:51:34Z,888,14,39,
2023-02-10T06:01:33Z,889,14,39,38
2023-02-10T06:06:33Z,890,14,39,
2023-02-10T06:11:52Z,891,14,39,
2023-02-10T06:16:51Z,892,14,39,
2023-02-10T06:21:51Z,893,14,39,
2023-02-10T06:27:10Z,894,14,39,
2023-02-10T06:31:50Z,895,14,39,
2023-02-10T06:36:29Z,896,14,39,
2023-02-10T06:41:49Z,897,14,39,
2023-02-10T06:46:48Z,898,14,39,
2023-02-10T06:51:48Z,899,14,39,
2023-02-10T06:56:28Z,900,14,39,
2023-02-10T07:01:47Z,901,14,39,
2023-02-10T07:07:06Z,902,14,40,
2023-02-10T07:11:26Z,903,14,40,
2023-02-10T07:16:46Z,904,14,40,
2023-02-10T07:22:05Z,905,14,40,
2023-02-10T07:26:45Z,906,14,40,
2023-02-10T07:31:44Z,907,14,40,
2023-02-10T07:36:44Z,908,14,40,
2023-02-10T07:41:43Z,909,14,40,
2023-02-10T07:46:23Z,910,14,41,
2023-02-10T07:52:03Z,911,14,40,
2023-02-10T07:56:23Z,912,14,41,
2023-02-10T08:01:42Z,913,14,41,
2023-02-10T08:06:42Z,914,14,41,
2023-02-10T08:11:22Z,915,15,41,
2023-02-10T08:16:22Z,916,15,40,
2023-02-10T08:21:41Z,917,15,40,
2023-02-10T08:26:41Z,918,15,40,
2023-02-10T08:31:21Z,919,16,39,
2023-02-10T08:36:20Z,920,16,39,
2023-02-10T08:41:40Z,921,16,39,
2023-02-10T08:46:19Z,922,16,39,
2023-02-10T08:51:19Z,923,16,39,
2023-02-10T08:56:38Z,924,16,39,
2023-02-10T09:01:18Z,925,17,39,
2023-02-10T09:06:18Z,926,17,39,
2023-02-10T09:11:37Z,927,17,39,
2023-02-10T09:16:37Z,928,17,39,
2023-02-10T09:21:36Z,929,17,39,
2023-02-10T09:26:16Z,930,17,39,
2023-02-10T09:31:35Z,931,17,40,
2023-02-10T09:36:35Z,932,17,40,
2023-02-10T09:41:34Z,933,17,40,
2023-02-10T09:46:14Z,934,17,40,
2023-02-10T09:51:14Z,935,18,40,
2023-02-10T09:56:33Z,936,18,39,
2023-02-10T10:01:13Z,937,18,40,
2023-02-10T10:06:33Z,938,18,41,
2023-02-10T10:11:32Z,939,18,41,
2023-02-10T10:16:12Z,940,18,40,
2023-02-10T10:21:31Z,941,18,40,
2023-02-10T10:26:31Z,942,18,40,
2023-02-10T10:31:10Z,943,18,40,
2023-02-10T10:36:30Z,944,18,40,
2023-02-10T10:41:29Z,945,18,41,
2023-02-10T10:46:29Z,946,18,40,
2023-02-10T10:51:28Z,947,19,40,
2023-02-10T10:56:08Z,948,19,40,
2023-02-10T11:01:07Z,949,19,40,
2023-02-10T11:06:07Z,950,19,40,
2023-02-10T11:11:06Z,951,19,39,
2023-02-10T11:16:26Z,952,19,39,
2023-02-10T11:21:05Z,953,19,39,
2023-02-10T11:26:05Z,954,19,39,
2023-02-10T11:31:04Z,955,19,38,
2023-02-10T11:36:24Z,956,19,40,
2023-02-10T11:41:23Z,957,19,40,
2023-02-10T11:46:23Z,958,19,39,
2023-02-10T11:51:42Z,959,19,40,
2023-02-10T11:56:22Z,960,19,40,
2023-02-10T12:01:22Z,961,19,40,
2023-02-10T12:06:01Z,962,19,41,
2023-02-10T12:11:00Z,963,19,41,
2023-02-10T12:16:00Z,964,19,41,
2023-02-10T12:21:00Z,965,19,41,
2023-02-10T12:26:19Z,966,19,42,
2023-02-10T12:30:59Z,967,19,41,
2023-02-10T12:35:58Z,968,19,41,
2023-02-10T12:41:18Z,969,19,39,
2023-02-10T12:45:57Z,970,19,40,
2023-02-10T12:50:57Z,971,19,40,
2023-02-10T12:56:16Z,972,19,41,
2023-02-10T13:00:56Z,973,19,41,
2023-02-10T13:06:15Z,974,19,41,
2023-02-10T13:11:15Z,975,19,41,
2023-02-10T13:16:15Z,976,19,39,
2023-02-10T13:21:34Z,977,19,41,
2023-02-10T13:26:14Z,978,19,41,
2023-02-10T13:30:53Z,979,19,41,
2023-02-10T13:35:53Z,980,19,40,
2023-02-10T13:41:13Z,981,19,40,
2023-02-10T13:45:52Z,982,19,40,
2023-02-10T13:50:52Z,983,19,40,
2023-02-10T13:56:12Z,984,20,40,
2023-02-10T14:00:52Z,985,20,40,
2023-02-10T14:05:51Z,986,20,41,
2023-02-10T14:10:50Z,987,20,42,
2023-02-10T14:16:10Z,988,20,42,
2023-02-10T14:21:30Z,989,20,42,
2023-02-10T14:26:09Z,990,20,41,
2023-02-10T14:30:49Z,991,20,40,
2023-02-10T14:35:48Z,992,20,41,
2023-02-10T14:40:48Z,993,20,40,
2023-02-10T14:46:07Z,994,19,40,
2023-02-10T14:51:07Z,995,20,40,
2023-02-10T14:56:26Z,996,20,39,
2023-02-10T15:01:06Z,997,19,40,
2023-02-10T15:06:06Z,998,19,40,
2023-02-10T15:10:45Z,999,19,41,
2023-02-10T15:16:05Z,1000,19,41,
2023-02-10T15:21:04Z,1001,19,40,
2023-02-10T15:26:04Z,1002,19,40,
2023-02-10T15:31:23Z,1003,19,41,
2023-02-10T15:36:03Z,1004,19,40,
2023-02-10T15:41:02Z,1005,19,40,
2023-02-10T15:45:42Z,1006,19,39,
2023-02-10T15:51:01Z,1007,19,40,
2023-02-10T15:55:40Z,1008,19,40,
2023-02-10T16:01:00Z,1009,19,41,
2023-02-10T16:05:40Z,1010,19,42,
2023-02-10T16:10:40Z,1011,20,42,
2023-02-10T16:15:59Z,1012,20,42,
2023-02-10T16:20:59Z,1013,20,40,
2023-02-10T16:25:39Z,1014,20,40,
2023-02-10T16:30:38Z,1015,20,40,
2023-02-10T16:35:57Z,1016,19,40,
2023-02-10T16:41:17Z,1017,19,40,
2023-02-10T16:45:56Z,1018,19,40,
2023-02-10T16:50:56Z,1019,19,40,
2023-02-10T16:55:55Z,1020,19,39,
2023-02-10T17:00:35Z,1021,19,39,
2023-02-10T17:05:54Z,1022,19,40,
2023-02-10T17:11:13Z,1023,19,40,
2023-02-10T17:15:33Z,1024,19,39,
2023-02-10T17:20:32Z,1025,19,39,
2023-02-10T17:25:32Z,1026,19,39,
2023-02-10T17:30:31Z,1027,19,39,
2023-02-10T17:35:51Z,1028,19,39,
2023-02-10T17:40:30Z,1029,19,39,
2023-02-10T17:45:30Z,1030,19,39,
2023-02-10T17:50:29Z,1031,19,39,
2023-02-10T17:55:29Z,1032,19,39,
2023-02-10T18:00:28Z,1033,19,39,
2023-02-10T18:05:27Z,1034,19,39,
2023-02-10T18:10:27Z,1035,18,39,
2023-02-10T18:15:46Z,1036,18,39,
2023-02-10T18:20:26Z,1037,18,39,
2023-02-10T18:25:25Z,1038,18,39,
2023-02-10T18:30:45Z,1039,18,39,
2023-02-10T18:35:25Z,1040,18,39,
2023-02-10T18:40:24Z,1041,18,39,
2023-02-10T18:45:44Z,1042,18,39,
2023-02-10T18:50:43Z,1043,18,39,
2023-02-10T18:55:23Z,1044,18,40,
2023-02-10T19:00:22Z,1045,18,40,
2023-02-10T19:05:41Z,1046,18,40,
2023-02-10T19:10:41Z,1047,18,40,
2023-02-10T19:15:20Z,1048,18,40,
2023-02-10T19:20:20Z,1049,18,40,
2023-02-10T19:25:19Z,1050,18,40,
2023-02-10T19:30:39Z,1051,18,40,
2023-02-10T19:35:18Z,1052,18,40,
2023-02-10T19:40:18Z,1053,18,40,
2023-02-10T19:45:17Z,1054,18,40,
2023-02-10T19:50:37Z,1055,18,40,
2023-02-10T19:55:16Z,1056,18,40,
2023-02-10T20:00:16Z,1057,18,40,
2023-02-10T20:05:15Z,1058,17,40,
2023-02-10T20:10:35Z,1059,17,40,
2023-02-10T20:15:34Z,1060,17,40,
2023-02-10T20:20:14Z,1061,17,41,
2023-02-10T20:25:33Z,1062,17,41,
2023-02-10T20:30:33Z,1063,17,41,
2023-02-10T20:35:12Z,1064,17,41,
2023-02-10T20:40:12Z,1065,17,41,
2023-02-10T20:45:11Z,1066,17,41,
2023-02-10T20:50:11Z,1067,17,41,
2023-02-10T20:55:10Z,1068,17,41,
2023-02-10T21:00:30Z,1069,17,41,
2023-02-10T21:05:09Z,1070,17,41,
2023-02-10T21:10:28Z,1071,17,41,
2023-02-10T21:15:28Z,1072,17,41,
2023-02-10T21:20:27Z,1073,17,41,
2023-02-10T21:25:27Z,1074,17,41,
2023-02-10T21:30:27Z,1075,17,41,
2023-02-10T21:35:26Z,1076,17,41,
2023-02-10T21:40:05Z,1077,17,41,
2023-02-10T21:45:05Z,1078,17,42,
2023-02-10T21:50:04Z,1079,16,42,
2023-02-10T21:56:03Z,1080,16,42,
2023-02-10T22:00:23Z,1081,16,42,
2023-02-10T22:05:02Z,1082,16,42,
2023-02-10T22:10:22Z,1083,16,42,
2023-02-10T22:15:02Z,1084,16,42,
2023-02-10T22:20:01Z,1085,16,42,
2023-02-10T22:25:21Z,1086,16,42,
2023-02-10T22:30:00Z,1087,16,42,
2023-02-10T22:35:00Z,1088,16,42,
2023-02-10T22:39:59Z,1089,16,42,
2023-02-10T22:44:58Z,1090,16,42,
2023-02-10T22:49:58Z,1091,16,42,
2023-02-10T22:55:17Z,1092,16,42,
2023-02-10T22:59:57Z,1093,16,42,
2023-02-10T23:04:56Z,1094,16,42,
2023-02-10T23:09:56Z,1095,16,43,
2023-02-10T23:14:55Z,1096,16,42,
2023-02-10T23:19:54Z,1097,16,43,
2023-02-10T23:25:14Z,1098,16,43,
2023-02-10T23:29:54Z,1099,16,42,
2023-02-10T23:35:13Z,1100,16,43,
2023-02-10T23:39:53Z,1101,16,43,
2023-02-10T23:45:12Z,1102,16,43,
2023-02-10T23:50:12Z,1103,16,43,
2023-02-10T23:59:50Z,1104,16,43,39
2023-02-11T00:04:50Z,1105,16,43,
2023-02-11T00:10:09Z,1106,16,43,
2023-02-11T00:14:49Z,1107,16,43,
2023-02-11T00:20:28Z,1108,16,43,
2023-02-11T00:24:48Z,1109,16,43,
2023-02-11T00:29:47Z,1110,16,43,
2023-02-11T00:35:07Z,1111,15,43,
2023-02-11T00:39:46Z,1112,15,43,
2023-02-11T00:44:45Z,1113,15,43,
2023-02-11T00:50:25Z,1114,15,43,
2023-02-11T00:59:44Z,1115,15,43,39
2023-02-11T01:04:43Z,1116,15,43,
2023-02-11T01:10:02Z,1117,15,43,
2023-02-11T01:15:02Z,1118,15,43,
2023-02-11T01:19:41Z,1119,15,43,
2023-02-11T01:25:01Z,1120,15,43,
2023-02-11T01:29:40Z,1121,15,43,
2023-02-11T01:34:40Z,1122,15,43,
2023-02-11T01:39:39Z,1123,15,43,
2023-02-11T01:45:19Z,1124,15,43,
2023-02-11T01:49:58Z,1125,15,43,
2023-02-11T01:59:37Z,1126,15,43,39
2023-02-11T02:04:36Z,1127,15,43,
2023-02-11T02:09:36Z,1128,15,43,
2023-02-11T02:14:56Z,1129,15,43,
2023-02-11T02:19:35Z,1130,15,43,
2023-02-11T02:25:34Z,1131,15,43,
2023-02-11T02:29:54Z,1132,15,43,
2023-02-11T02:34:33Z,1133,15,43,
2023-02-11T02:39:33Z,1134,15,44,
2023-02-11T02:44:32Z,1135,15,44,
2023-02-11T02:49:32Z,1136,15,44,
2023-02-11T02:59:31Z,1137,15,44,39
2023-02-11T03:04:31Z,1138,15,44,
2023-02-11T03:09:30Z,1139,15,44,
2023-02-11T03:14:30Z,1140,15,44,
2023-02-11T03:19:29Z,1141,15,44,
2023-02-11T03:25:09Z,1142,15,44,
2023-02-11T03:29:28Z,1143,15,44,
2023-02-11T03:34:48Z,1144,15,44,
2023-02-11T03:39:47Z,1145,15,44,
2023-02-11T03:44:47Z,1146,15,44,
2023-02-11T03:49:26Z,1147,15,44,
2023-02-11T03:59:45Z,1148,15,44,39
2023-02-11T04:04:45Z,1149,15,44,
2023-02-11T04:09:24Z,1150,15,44,
2023-02-11T04:14:24Z,1151,15,44,
2023-02-11T04:19:24Z,1152,15,44,
2023-02-11T04:24:23Z,1153,15,45,
2023-02-11T04:29:43Z,1154,15,45,
2023-02-11T04:35:02Z,1155,15,45,
2023-02-11T04:39:22Z,1156,14,45,
2023-02-11T04:44:41Z,1157,14,45,
2023-02-11T04:50:01Z,1158,14,45,
2023-02-11T04:59:20Z,1159,14,45,38
2023-02-11T05:04:19Z,1160,14,45,
2023-02-11T05:09:39Z,1161,14,45,
2023-02-11T05:14:38Z,1162,14,45,
2023-02-11T05:19:38Z,1163,14,45,
2023-02-11T05:24:17Z,1164,14,45,
2023-02-11T05:29:57Z,1165,14,45,
2023-02-11T05:34:16Z,1166,14,45,
2023-02-11T05:39:16Z,1167,14,45,
2023-02-11T05:44:35Z,1168,14,45,
2023-02-11T05:49:15Z,1169,14,45,
2023-02-11T05:59:34Z,1170,14,45,38
2023-02-11T06:04:33Z,1171,14,45,
2023-02-11T06:09:53Z,1172,14,45,
2023-02-11T06:14:13Z,1173,14,45,
2023-02-11T06:19:32Z,1174,14,45,
2023-02-11T06:24:12Z,1175,14,45,
2023-02-11T06:29:31Z,1176,14,45,
2023-02-11T06:34:11Z,1177,14,45,
2023-02-11T06:39:10Z,1178,14,45,
2023-02-11T06:44:10Z,1179,14,45,
2023-02-11T06:49:09Z,1180,14,45,
2023-02-11T06:54:49Z,1181,14,45,
2023-02-11T06:59:08Z,1182,14,45,
2023-02-11T07:04:08Z,1183,14,45,
2023-02-11T07:09:27Z,1184,14,45,
2023-02-11T07:14:26Z,1185,14,45,
2023-02-11T07:19:06Z,1186,14,45,
2023-02-11T07:24:45Z,1187,14,45,
2023-02-11T07:29:05Z,1188,14,45,
2023-02-11T07:34:25Z,1189,14,45,
2023-02-11T07:39:04Z,1190,14,45,
2023-02-11T07:44:04Z,1191,14,46,
2023-02-11T07:49:23Z,1192,14,46,
2023-02-11T07:54:03Z,1193,14,46,
2023-02-11T07:59:03Z,1194,14,47,
2023-02-11T08:04:23Z,1195,15,46,
2023-02-11T08:09:42Z,1196,15,46,
2023-02-11T08:14:02Z,1197,15,46,
2023-02-11T08:19:22Z,1198,16,46,
2023-02-11T08:24:21Z,1199,16,46,
2023-02-11T08:29:01Z,1200,16,46,
2023-02-11T08:34:01Z,1201,16,45,
2023-02-11T08:39:01Z,1202,17,45,
2023-02-11T08:44:21Z,1203,17,45,
2023-02-11T08:49:00Z,1204,17,44,
2023-02-11T08:54:00Z,1205,17,44,
2023-02-11T08:59:19Z,1206,17,44,
2023-02-11T09:03:59Z,1207,17,42,
2023-02-11T09:08:59Z,1208,17,42,
2023-02-11T09:14:18Z,1209,18,42,
2023-02-11T09:18:58Z,1210,18,42,
2023-02-11T09:23:57Z,1211,18,42,
2023-02-11T09:28:57Z,1212,18,42,
2023-02-11T09:34:16Z,1213,18,42,
2023-02-11T09:38:56Z,1214,18,43,
2023-02-11T09:43:56Z,1215,18,46,
2023-02-11T09:48:55Z,1216,18,47,
2023-02-11T09:53:55Z,1217,18,47,
2023-02-11T09:59:15Z,1218,18,48,
2023-02-11T10:03:54Z,1219,19,47,
2023-02-11T10:09:14Z,1220,19,48,
2023-02-11T10:13:53Z,1221,19,48,
2023-02-11T10:19:13Z,1222,19,47,
2023-02-11T10:24:12Z,1223,19,48,
2023-02-11T10:29:32Z,1224,19,47,
2023-02-11T10:34:11Z,1225,19,47,
2023-02-11T10:38:51Z,1226,19,47,
2023-02-11T10:43:50Z,1227,19,47,
2023-02-11T10:48:50Z,1228,19,47,
2023-02-11T10:54:10Z,1229,19,47,
2023-02-11T10:59:09Z,1230,19,46,
2023-02-11T11:03:48Z,1231,19,46,
2023-02-11T11:09:08Z,1232,19,47,
2023-02-11T11:14:08Z,1233,20,46,
2023-02-11T11:19:07Z,1234,20,46,
2023-02-11T11:23:47Z,1235,20,46,
2023-02-11T11:29:06Z,1236,20,45,
2023-02-11T11:34:05Z,1237,20,42,
2023-02-11T11:39:04Z,1238,19,40,
2023-02-11T11:43:44Z,1239,19,44,
2023-02-11T11:48:43Z,1240,19,44,
2023-02-11T11:53:43Z,1241,19,44,
2023-02-11T11:58:42Z,1242,19,45,
2023-02-11T12:04:02Z,1243,19,45,
2023-02-11T12:08:41Z,1244,19,44,
2023-02-11T12:13:41Z,1245,20,45,
2023-02-11T12:18:40Z,1246,20,45,
2023-02-11T12:24:00Z,1247,20,46,
2023-02-11T12:28:40Z,1248,20,45,
2023-02-11T12:34:19Z,1249,20,44,
2023-02-11T12:38:59Z,1250,20,42,
2023-02-11T12:43:58Z,1251,20,40,
2023-02-11T12:48:58Z,1252,20,44,
2023-02-11T12:53:37Z,1253,20,44,
2023-02-11T12:58:56Z,1254,20,42,
2023-02-11T13:03:36Z,1255,19,40,
2023-02-11T13:08:35Z,1256,19,39,
2023-02-11T13:13:35Z,1257,19,39,
2023-02-11T13:18:34Z,1258,19,39,
2023-02-11T13:23:33Z,1259,19,39,
2023-02-11T13:28:33Z,1260,19,41,
2023-02-11T13:33:33Z,1261,19,42,
2023-02-11T13:38:32Z,1262,19,42,
2023-02-11T13:43:32Z,1263,19,43,
2023-02-11T13:48:52Z,1264,19,43,
2023-02-11T13:53:51Z,1265,19,44,
2023-02-11T13:58:31Z,1266,19,44,
2023-02-11T14:03:30Z,1267,20,44,
2023-02-11T14:08:30Z,1268,20,44,
2023-02-11T14:13:29Z,1269,20,45,
2023-02-11T14:18:29Z,1270,20,45,
2023-02-11T14:23:48Z,1271,20,45,
2023-02-11T14:28:48Z,1272,20,45,
2023-02-11T14:33:48Z,1273,20,44,
2023-02-11T14:38:27Z,1274,20,45,
2023-02-11T14:43:27Z,1275,20,45,
